ExperimentName	Subject	Session	Clock.Information	Clock.StartTimeOfDay	Display.RefreshRate	Group	RandomSeed	SessionDate	SessionTime	SessionTimeUtc	Block	Procedure.Block.	Running.Block.	Sound.LoadAffinity	WholeExperiment	WholeExperiment.Cycle	WholeExperiment.Sample	Trial	Audio.Trial.	Blocks	Blocks.Cycle	Blocks.Sample	Condition.Trial.	correct.Trial.	DecisionTime.Trial.	ec.Trial.	glb.Trial.	Item.Trial.	lc.Trial.	lit.Trial.	loc.Trial.	Picture.Trial.	PractiseList	PractiseList.Cycle	PractiseList.Sample	Procedure.Trial.	Running.Trial.	Sentence.Trial.	Slide1.OnsetTime.Trial.	Slide1.RESP.Trial.	Slide1.RT.Trial.	Slide1.SentenceRepititionCount1.Trial.	Slide2.OnsetTime.Trial.	Slide2.RESP.Trial.	Slide2.RT.Trial.	Slide2.SentenceRepititionCount1.Trial.	Slide3.OnsetTime.Trial.	Slide3.RESP.Trial.	Slide3.RT.Trial.	Slide3.SentenceRepititionCount1.Trial.	Slide4.OnsetTime.Trial.	Slide4.RESP.Trial.	Slide4.RT.Trial.	Slide4.SentenceRepititionCount1.Trial.	Slide5.NoMoreRepititionCount.Trial.	Slide5.OnsetTime.Trial.	Slide5.RESP.Trial.	Slide5.RT.Trial.	Slide5.SentenceRepititionCount.Trial.	Slide5.SentenceRepititionCount1.Trial.	Slide6.NoMoreRepititionCount.Trial.	Slide6.OnsetTime.Trial.	Slide6.RESP.Trial.	Slide6.RT.Trial.	Slide6.SentenceRepititionCount.Trial.	Slide6.SentenceRepititionCount1.Trial.	Slide7.NoMoreRepititionCount.Trial.	Slide7.OnsetTime.Trial.	Slide7.RESP.Trial.	Slide7.RT.Trial.	Slide7.SentenceRepititionCount1.Trial.	Total.CorrectResp.Trial.	SubTrial	Audio.SubTrial.	Block1List	Block1List.Cycle	Block1List.Sample	Block2List	Block2List.Cycle	Block2List.Sample	Condition.SubTrial.	correct.SubTrial.	DecisionTime.SubTrial.	ec.SubTrial.	glb.SubTrial.	Item.SubTrial.	lc.SubTrial.	lit.SubTrial.	loc.SubTrial.	Picture.SubTrial.	Procedure.SubTrial.	Running.SubTrial.	Sentence.SubTrial.	Slide1.OnsetTime.SubTrial.	Slide1.RESP.SubTrial.	Slide1.RT.SubTrial.	Slide1.SentenceRepititionCount1.SubTrial.	Slide2.OnsetTime.SubTrial.	Slide2.RESP.SubTrial.	Slide2.RT.SubTrial.	Slide2.SentenceRepititionCount1.SubTrial.	Slide3.OnsetTime.SubTrial.	Slide3.RESP.SubTrial.	Slide3.RT.SubTrial.	Slide3.SentenceRepititionCount1.SubTrial.	Slide4.OnsetTime.SubTrial.	Slide4.RESP.SubTrial.	Slide4.RT.SubTrial.	Slide4.SentenceRepititionCount1.SubTrial.	Slide5.NoMoreRepititionCount.SubTrial.	Slide5.OnsetTime.SubTrial.	Slide5.RESP.SubTrial.	Slide5.RT.SubTrial.	Slide5.SentenceRepititionCount.SubTrial.	Slide5.SentenceRepititionCount1.SubTrial.	Slide6.NoMoreRepititionCount.SubTrial.	Slide6.OnsetTime.SubTrial.	Slide6.RESP.SubTrial.	Slide6.RT.SubTrial.	Slide6.SentenceRepititionCount.SubTrial.	Slide6.SentenceRepititionCount1.SubTrial.	Slide7.NoMoreRepititionCount.SubTrial.	Slide7.OnsetTime.SubTrial.	Slide7.RESP.SubTrial.	Slide7.RT.SubTrial.	Slide7.SentenceRepititionCount1.SubTrial.	Total.CorrectResp.SubTrial.	Total.ECResp	Total.GLBResp	Total.LCResp	Total.LITResp	Total.LOCResp	response
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	1	Practice	WholeExperiment	NA	1	1	1	8	wavs\28_a_rf_fff.wav	NA	NA	NA	a_rf_fff	1	183022	0	0	28	0	0	0	pictures\rf_28	8	1	8	Uncover6	PractiseList	Kein Brief, der unverbunden ist, ist rot.	174994	k	752	0	175774	f	7212	0	0	0	0	NA	0	0	0	NA	NA	0	0	0	NA	NA	0	0	0	0	0	NA	NA	0		NA	NA	NA	NA		NA	NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA					NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	0
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	1	wavs\22_a_rf_fff.wav	24	1	1	NA	NA	NA	a_rf_fff	-6	209741	0	0	22	0	0	0	pictures\rf_22	Uncover7	Block1List	Mehr als zwei Würfel sind mit genau einem Halbkreis verbunden.	191164	k	1282	0	192508	k	3437	0	195980	k	2079	0	198094	k	939	0	NA	199068	f	2554	NA	1	NA	0	0	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	5
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	2	wavs\14_a_ca_lit.wav	6	1	2	NA	NA	NA	a_ca_lit	3	217517	0	0	14	0	0	0	pictures\ae_14	Uncover7	Block1List	Alle Stifte sind mit mindestens drei ihrer Halbkreise verbunden.	213984	k	537	0	214556	k	277	0	214860	f	2627	0	0	0	0	NA	NA	0	0	0	NA	NA	NA	0	0	0	NA	NA	0	0	0	0	NA	1	NA	NA	NA	NA	NA	3
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	3	wavs\03_a_ca_loc.wav	8	1	3	NA	NA	NA	a_ca_loc	-7	234076	0	0	3	0	0	0	pictures\ae_03	Uncover7	Block1List	Jeder Blitz ist mit mindestens vier seiner Fünfecke verbunden.	222287	k	495	0	222828	k	702	0	223564	k	2553	0	226157	k	765	0	NA	226956	k	1566	NA	0	NA	228556	k	1070	NA	0	1	229660	j	1958	0	1	NA	NA	NA	NA	NA	-7
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	4	wavs\24_a_rf_fff.wav	25	1	4	NA	NA	NA	a_rf_fff	7	247740	0	0	24	0	0	0	pictures\rf_24	Uncover7	Block1List	Mehr als zwei Scheren sind mit genau einem Quadrat verbunden.	238361	k	2270	0	240668	k	1341	0	242044	k	829	0	242908	k	707	0	NA	243644	k	1998	NA	0	NA	245677	f	2027	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	6
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	5	wavs\13_a_tf_dxx.wav	38	1	5	NA	NA	NA	a_tf_dec	0	263804	6	0	13	3	0	0	pictures\ec_13	Uncover5	Block1List	Der Stift ist mit Achtecken, die Monde beinhalten, und Kreisen verbunden.	253085	k	4735	0	257868	k	404	0	258300	k	1441	0	259773	k	1619	0	0	261420	f	2356	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	5
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	6	wavs\09_a_rf_fff.wav	19	1	6	NA	NA	NA	a_rf_fff	-2	283099	0	0	9	0	0	0	pictures\rf_09	Uncover6	Block1List	Kein Würfel ist mit einigen Achtecken verbunden.	267410	k	907	0	268363	k	5230	0	273629	k	2338	0	276027	k	2230	0	NA	278284	k	997	NA	0	2	279356	f	989	0	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	6
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	7	wavs\05_a_tf_axl.wav	29	1	7	NA	NA	NA	a_tf_ael	0	297803	-3	0	5	5	0	0	pictures\ec_05	Uncover5	Block1List	Der Brief ist mit Sechsecken und Halbkreisen mit Monden verbunden.	287823	k	5926	0	293787	k	860	0	294685	k	974	0	295691	k	678	0	0	296395	f	1381	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	5
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	8	wavs\17_a_tf_axe.wav	33	1	8	NA	NA	NA	a_tf_ale	5	310812	0	0	17	0	0	0	pictures\lc_17	Uncover7	Block1List	Der Stift ist mit Vierecken und Halbkreisen mit Blitzen verbunden.	302245	k	5827	0	308107	k	419	0	308556	f	2228	0	0	0	0	NA	NA	0	0	0	NA	NA	NA	0	0	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	3
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	9	wavs\09_a_ae_akz.wav	2	1	9	NA	NA	NA	a_ae_akz	0	319516	0	5	9	0	3	-7	pictures\ae_09	Uncover7	Block1List	Alle diese Blitze sind mit nur einigen ihrer Halbkreise verbunden.	314627	k	2372	0	317036	k	836	0	317899	f	1582	0	0	0	0	NA	NA	0	0	0	NA	NA	NA	0	0	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	1	NA	3
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	10	wavs\07_a_ge_akz.wav	13	1	10	NA	NA	NA	a_ge_akz	0	326044	0	-2	7	0	-3	5	pictures\ge_07	Uncover5	Block1List	Genau eine der Glocken ist mit nur einigen ihrer Kreise verbunden.	323202	k	522	0	323770	f	2242	0	0	0	0	NA	0	0	0	NA	0	0	0	0	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	2
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	11	wavs\12_a_ca_glb.wav	5	1	11	NA	NA	NA	a_ca_glb	5	335595	0	0	12	0	0	0	pictures\ae_12	Uncover7	Block1List	Mindestens eine Glocke ist mit genau fünf ihrer Fünfecke verbunden.	330212	k	602	0	330859	k	814	0	331707	k	1072	0	332811	k	1326	0	NA	334171	f	1398	NA	0	NA	0	0	0	NA	NA	0	0	0	0	NA	1	NA	NA	NA	NA	NA	5
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	12	wavs\02_a_cg_loc.wav	12	1	12	NA	NA	NA	a_cg_loc	5	348283	0	0	2	0	0	0	pictures\ge_02	Uncover5	Block1List	Mindestens drei Scheren sind mit allen ihren Kreisen verbunden.	339381	k	677	0	340107	k	1507	0	341643	k	1470	0	343147	k	685	0	0	343868	f	4384	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	5
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	13	wavs\06_a_rf_fff.wav	18	1	13	NA	NA	NA	a_rf_fff	4	356347	0	0	6	0	0	0	pictures\rf_06	Uncover6	Block1List	Jeder Würfel hat Verbindungen.	350555	k	692	0	351307	k	1931	0	353275	k	1071	0	354379	f	1934	0	NA	0	0	0	NA	NA	0	0	0	0	0	NA	NA	0		NA	NA	1	NA	NA	NA	NA	NA	4
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	14	wavs\07_a_tf_axl.wav	30	1	14	NA	NA	NA	a_tf_ael	0	367563	-3	0	7	5	0	0	pictures\ec_07	Uncover5	Block1List	Die Schere ist mit Kreisen und Sechsecken mit Herzen verbunden.	360843	k	2494	0	363387	k	1634	0	365068	k	828	0	365931	k	449	0	0	366411	f	1119	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	5
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	15	wavs\17_a_rf_fff.wav	22	1	15	NA	NA	NA	a_rf_fff	-6	380732	0	0	17	0	0	0	pictures\rf_17	Uncover6	Block1List	Die Hälfte der Uhren hat mehr als vier Verbindungen.	370509	k	1483	0	372044	k	1806	0	373882	k	691	0	374602	k	1942	0	NA	376570	k	1550	NA	0	0	378155	f	2550	0	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	6
experiment_aud_5_1_1	33	33	<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2593210000</Frequency><Timestamp dt:dt=r8>78005921877312</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-12-20T16:40:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	20.12.11 17:40	85.032	1	1222276826	12-20-2011	17:40:07	16:40:07	2	Experiment	WholeExperiment	NA	2	1	2	1		1	1	1		NA	NA	NA	NA	NA	NA	NA	NA		NA	NA	NA	Block1	Blocks		NA		NA	NA	NA		NA	NA	NA		NA	NA	NA		NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	NA	NA		NA	NA	NA	16	wavs\03_a_tf_axe.wav	28	1	16	NA	NA	NA	a_tf_aee	0	392332	-3	0	3	5	0	0	pictures\ec_03	Uncover5	Block1List	Der Brief ist mit Dreiecken und Achtecken mit Blitzen verbunden.	385035	j	7259	0	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	0	0	0	0	NA	NA	0		NA	NA	NA	NA	0		NA	NA	NA	NA	NA	NA	NA	NA	-1
